token_ID_within_document,word,lemma,before,after,word_lc
41162,out,out,#, ,out
41163,of,of,#, ,of
41164,his,his,#, ,his
41165,life,life,#, ,life
41166,forever,forever,#,#,forever
41167,.,.,#, ,.
41168,But,but,#, ,but
41169,they,they,#, ,they
41170,did,do,#,#,did
41171,n’t,n’t,#,#,n’t
41172,.,.,#, ,.
41173,And,and,#, ,and
41174,we,we,#, ,we
41175,all,all,#, ,all
41176,took,take,#, ,took
41177,the,the,#, ,the
41178,less,less,#, ,less
41179,explicable,explicable,#, ,explicable
41180,step,step,#, ,step
41181,of,of,#, ,of
41182,engaging,engage,#, ,engaging
41183,the,the,#, ,the
41184,parlour,parlour,#, ,parlour
41185,of,of,#, ,of
41186,a,a,#, ,a
41187,suite,suite,#, ,suite
41188,in,in,#, ,in
41189,the,the,#, ,the
41190,Plaza,Plaza,#, ,plaza
41191,Hotel,Hotel,#,#,hotel
41192,.,.,#, ,.
41193,The,the,#, ,the
41194,prolonged,prolonged,#, ,prolonged
41195,and,and,#, ,and
41196,tumultuous,tumultuous,#, ,tumultuous
41197,argument,argument,#, ,argument
41198,that,that,#, ,that
41199,ended,end,#, ,ended
41200,by,by,#, ,by
41201,herding,herd,#, ,herding
41202,us,we,#, ,us
41203,into,into,#, ,into
41204,that,that,#, ,that
41205,room,room,#, ,room
41206,eludes,elude,#, ,eludes
41207,me,I,#,#,me
41208,",",",",#, ,","
41209,though,though,#, ,though
41210,I,I,#, ,i
41211,have,have,#, ,have
41212,a,a,#, ,a
41213,sharp,sharp,#, ,sharp
41214,physical,physical,#, ,physical
41215,memory,memory,#, ,memory
41216,that,that,#,#,that
41217,",",",",#, ,","
41218,in,in,#, ,in
41219,the,the,#, ,the
41220,course,course,#, ,course
41221,of,of,#, ,of
41222,it,it,#,#,it
41223,",",",",#, ,","
41224,my,my,#, ,my
41225,underwear,underwear,#, ,underwear
41226,kept,keep,#, ,kept
41227,climbing,climb,#, ,climbing
41228,like,like,#, ,like
41229,a,a,#, ,a
41230,damp,damp,#, ,damp
41231,snake,snake,#, ,snake
41232,around,around,#, ,around
41233,my,my,#, ,my
41234,legs,leg,#, ,legs
41235,and,and,#, ,and
41236,intermittent,intermittent,#, ,intermittent
41237,beads,bead,#, ,beads
41238,of,of,#, ,of
41239,sweat,sweat,#, ,sweat
41240,raced,race,#, ,raced
41241,cool,cool,#, ,cool
41242,across,across,#, ,across
41243,my,my,#, ,my
41244,back,back,#,#,back
41245,.,.,#, ,.
41246,The,the,#, ,the
41247,notion,notion,#, ,notion
41248,originated,originate,#, ,originated
41249,with,with,#, ,with
41250,Daisy,Daisy,#,#,daisy
41251,’s,’s,#, ,’s
41252,suggestion,suggestion,#, ,suggestion
41253,that,that,#, ,that
41254,we,we,#, ,we
41255,hire,hire,#, ,hire
41256,five,five,#, ,five
41257,bathrooms,bathroom,#, ,bathrooms
41258,and,and,#, ,and
41259,take,take,#, ,take
41260,cold,cold,#, ,cold
41261,baths,bath,#,#,baths
41262,",",",",#, ,","
41263,and,and,#, ,and
41264,then,then,#, ,then
41265,assumed,assume,#, ,assumed
41266,more,more,#, ,more
41267,tangible,tangible,#, ,tangible
41268,form,form,#, ,form
41269,as,as,#, ,as
41270,"""",184080,#,#,""""
41271,a,a,#, ,a
41272,place,place,#, ,place
41273,to,to,#, ,to
41274,have,have,#, ,have
41275,a,a,#, ,a
41276,mint,mint,#, ,mint
41277,julep,julep,#,#,julep
41278,.,.,#,#,.
41279,"""",184110,#, ,""""
41280,Each,each,#, ,each
41281,of,of,#, ,of
41282,us,we,#, ,us
41283,said,say,#, ,said
41284,over,over,#, ,over
41285,and,and,#, ,and
41286,over,over,#, ,over
41287,that,that,#, ,that
41288,it,it,#, ,it
41289,was,be,#, ,was
41290,a,a,#, ,a
41291,"""",184156,#,#,""""
41292,crazy,crazy,#, ,crazy
41293,idea,idea,#,#,idea
41294,"""",184167,#, ,""""
41295,-we,-we,#, ,-we
41296,all,all,#, ,all
41297,talked,talk,#, ,talked
41298,at,at,#, ,at
41299,once,once,#, ,once
41300,to,to,#, ,to
41301,a,a,#, ,a
41302,baffled,baffled,#, ,baffled
41303,clerk,clerk,#, ,clerk
41304,and,and,#, ,and
41305,thought,think,#,#,thought
41306,",",",",#, ,","
41307,or,or,#, ,or
41308,pretended,pretend,#, ,pretended
41309,to,to,#, ,to
41310,think,think,#,#,think
41311,",",",",#, ,","
41312,that,that,#, ,that
41313,we,we,#, ,we
41314,were,be,#, ,were
41315,being,be,#, ,being
41316,very,very,#, ,very
41317,funny,funny,#, ,funny
41318,…,…,#, ,…
41319,The,the,#, ,the
41320,room,room,#, ,room
41321,was,be,#, ,was
41322,large,large,#, ,large
41323,and,and,#, ,and
41324,stifling,stifle,#,#,stifling
41325,",",",",#, ,","
41326,and,and,#,#,and
41327,",",",",#, ,","
41328,though,though,#, ,though
41329,it,it,#, ,it
41330,was,be,#, ,was
41331,already,already,#, ,already
41332,four,four,#, ,four
41333,o’clock,o’clock,#,#,o’clock
41334,",",",",#, ,","
41335,opening,open,#, ,opening
41336,the,the,#, ,the
41337,windows,window,#, ,windows
41338,admitted,admit,#, ,admitted
41339,only,only,#, ,only
41340,a,a,#, ,a
41341,gust,gust,#, ,gust
41342,of,of,#, ,of
41343,hot,hot,#, ,hot
41344,shrubbery,shrubbery,#, ,shrubbery
41345,from,from,#, ,from
41346,the,the,#, ,the
41347,Park,Park,#,#,park
41348,.,.,#, ,.
41349,Daisy,Daisy,#, ,daisy
41350,went,go,#, ,went
41351,to,to,#, ,to
41352,the,the,#, ,the
41353,mirror,mirror,#, ,mirror
41354,and,and,#, ,and
41355,stood,stand,#, ,stood
41356,with,with,#, ,with
41357,her,her,#, ,her
41358,back,back,#, ,back
41359,to,to,#, ,to
41360,us,we,#,#,us
41361,",",",",#, ,","
41362,fixing,fix,#, ,fixing
41363,her,her,#, ,her
41364,hair,hair,#,#,hair
41365,.,.,#, ,.
41366,"""",184499,#,#,""""
41367,It,it,#,#,it
41368,’s,’,#, ,’s
41369,a,a,#, ,a
41370,swell,swell,#, ,swell
41371,suite,suite,#,#,suite
41372,",",",",#,#,","
41373,"""",184519,#, ,""""
41374,whispered,whisper,#, ,whispered
41375,Jordan,Jordan,#, ,jordan
41376,respectfully,respectfully,#,#,respectfully
41377,",",",",#, ,","
41378,and,and,#, ,and
41379,everyone,everyone,#, ,everyone
41380,laughed,laugh,#,#,laughed
41381,.,.,#, ,.
41382,"""",184574,#,#,""""
41383,Open,open,#, ,open
41384,another,another,#, ,another
41385,window,window,#,#,window
41386,",",",",#,#,","
41387,"""",184595,#, ,""""
41388,commanded,command,#, ,commanded
41389,Daisy,Daisy,#,#,daisy
41390,",",",",#, ,","
41391,without,without,#, ,without
41392,turning,turn,#, ,turning
41393,around,around,#,#,around
41394,.,.,#, ,.
41395,"""",184638,#,#,""""
41396,There,there,#, ,there
41397,are,be,#,#,are
41398,n’t,not,#, ,n’t
41399,any,any,#, ,any
41400,more,more,#,#,more
41401,.,.,#,#,.
41402,"""",184661,#, ,""""
41403,"""",184663,#,#,""""
41404,Well,well,#,#,well
41405,",",",",#, ,","
41406,we,we,#,#,we
41407,’d,’d,#, ,’d
41408,better,well,#, ,better
41409,telephone,telephone,#, ,telephone
41410,for,for,#, ,for
41411,an,an,#, ,an
41412,axe-,axe-,#,#,axe-
41413,"""",184703,#, ,""""
41414,"""",184705,#,#,""""
41415,The,the,#, ,the
41416,thing,thing,#, ,thing
41417,to,to,#, ,to
41418,do,do,#, ,do
41419,is,be,#, ,is
41420,to,to,#, ,to
41421,forget,forget,#, ,forget
41422,about,about,#, ,about
41423,the,the,#, ,the
41424,heat,heat,#,#,heat
41425,",",",",#,#,","
41426,"""",184750,#, ,""""
41427,said,say,#, ,said
41428,Tom,Tom,#, ,tom
41429,impatiently,impatiently,#,#,impatiently
41430,.,.,#, ,.
41431,"""",184774,#,#,""""
41432,You,you,#, ,you
41433,make,make,#, ,make
41434,it,it,#, ,it
41435,ten,ten,#, ,ten
41436,times,time,#, ,times
41437,worse,bad,#, ,worse
41438,by,by,#, ,by
41439,crabbing,crab,#, ,crabbing
41440,about,about,#, ,about
41441,it,it,#,#,it
41442,.,.,#,#,.
41443,"""",184824,#, ,""""
41444,He,he,#, ,he
41445,unrolled,unroll,#, ,unrolled
41446,the,the,#, ,the
41447,bottle,bottle,#, ,bottle
41448,of,of,#, ,of
41449,whisky,whisky,#, ,whisky
41450,from,from,#, ,from
41451,the,the,#, ,the
41452,towel,towel,#, ,towel
41453,and,and,#, ,and
41454,put,put,#, ,put
41455,it,it,#, ,it
41456,on,on,#, ,on
41457,the,the,#, ,the
41458,table,table,#,#,table
41459,.,.,#, ,.
41460,"""",184899,#,#,""""
41461,Why,why,#, ,why
41462,not,not,#, ,not
41463,let,let,#, ,let
41464,her,she,#, ,her
41465,alone,alone,#,#,alone
41466,",",",",#, ,","
41467,old,old,#, ,old
41468,sport,sport,#,#,sport
41469,?,?,#,#,?
41470,"""",184933,#, ,""""
41471,remarked,remark,#, ,remarked
41472,Gatsby,Gatsby,#,#,gatsby
41473,.,.,#, ,.
41474,"""",184952,#,#,""""
41475,You,you,#,#,you
41476,’re,’re,#, ,’re
41477,the,the,#, ,the
41478,one,one,#, ,one
41479,that,that,#, ,that
41480,wanted,want,#, ,wanted
41481,to,to,#, ,to
41482,come,come,#, ,come
41483,to,to,#, ,to
41484,town,town,#,#,town
41485,.,.,#,#,.
41486,"""",184996,#, ,""""
41487,There,there,#, ,there
41488,was,be,#, ,was
41489,a,a,#, ,a
41490,moment,moment,#, ,moment
41491,of,of,#, ,of
41492,silence,silence,#,#,silence
41493,.,.,#, ,.
41494,The,the,#, ,the
41495,telephone,telephone,#, ,telephone
41496,book,book,#, ,book
41497,slipped,slip,#, ,slipped
41498,from,from,#, ,from
41499,its,its,#, ,its
41500,nail,nail,#, ,nail
41501,and,and,#, ,and
41502,splashed,splash,#, ,splashed
41503,to,to,#, ,to
41504,the,the,#, ,the
41505,floor,floor,#,#,floor
41506,",",",",#, ,","
41507,whereupon,whereupon,#, ,whereupon
41508,Jordan,Jordan,#, ,jordan
41509,whispered,whisper,#,#,whispered
41510,",",",",#, ,","
41511,"""",185125,#,#,""""
41512,Excuse,excuse,#, ,excuse
41513,me,I,#,#,me
41514,"""",185135,#, ,""""
41515,-but,-but,#, ,-but
41516,this,this,#, ,this
41517,time,time,#, ,time
41518,no,no,#, ,no
41519,one,one,#, ,one
41520,laughed,laugh,#,#,laughed
41521,.,.,#, ,.
41522,"""",185168,#,#,""""
41523,I,I,#,#,i
41524,’ll,’ll,#, ,’ll
41525,pick,pick,#, ,pick
41526,it,it,#, ,it
41527,up,up,#,#,up
41528,",",",",#,#,","
41529,"""",185185,#, ,""""
41530,I,I,#, ,i
41531,offered,offer,#,#,offered
41532,.,.,#, ,.
41533,"""",185198,#,#,""""
41534,I,I,#,#,i
41535,’ve,’ve,#, ,’ve
41536,got,get,#, ,got
41537,it,it,#,#,it
41538,.,.,#,#,.
41539,"""",185211,#, ,""""
41540,Gatsby,Gatsby,#, ,gatsby
41541,examined,examine,#, ,examined
41542,the,the,#, ,the
41543,parted,parted,#, ,parted
41544,string,string,#,#,string
41545,",",",",#, ,","
41546,muttered,mutter,#, ,muttered
41547,"""",185257,#,#,""""
41548,Hum,Hum,#,#,hum
41549,!,!,#,#,!
41550,"""",185262,#, ,""""
41551,in,in,#, ,in
41552,an,an,#, ,an
41553,interested,interested,#, ,interested
41554,way,way,#,#,way
41555,",",",",#, ,","
41556,and,and,#, ,and
41557,tossed,toss,#, ,tossed
41558,the,the,#, ,the
41559,book,book,#, ,book
41560,on,on,#, ,on
41561,a,a,#, ,a
41562,chair,chair,#,#,chair
41563,.,.,#, ,.
41564,"""",185318,#,#,""""
41565,That,that,#,#,that
41566,’s,’,#, ,’s
41567,a,a,#, ,a
41568,great,great,#, ,great
41569,expression,expression,#, ,expression
41570,of,of,#, ,of
41571,yours,your,#,#,yours
41572,",",",",#, ,","
41573,is,be,#,#,is
41574,n’t,not,#, ,n’t
41575,it,it,#,#,it
41576,?,?,#,#,?
41577,"""",185364,#, ,""""
41578,said,say,#, ,said
41579,Tom,Tom,#, ,tom
41580,sharply,sharply,#,#,sharply
41581,.,.,#, ,.
41582,"""",185384,#,#,""""
41583,What,what,#, ,what
41584,is,be,#,#,is
41585,?,?,#,#,?
41586,"""",185393,#, ,""""
41587,"""",185395,#,#,""""
41588,All,all,#, ,all
41589,this,this,#,#,this
41590,‘,',#, ,‘
41591,old,old,#, ,old
41592,sport,sport,#,#,sport
41593,’,',#, ,’
41594,business,business,#,#,business
41595,.,.,#, ,.
41596,Where,where,#,#,where
41597,’d,’d,#, ,’d
41598,you,you,#, ,you
41599,pick,pick,#, ,pick
41600,that,that,#, ,that
41601,up,up,#,#,up
41602,?,?,#,#,?
41603,"""",185452,#, ,""""
41604,"""",185454,#,#,""""
41605,Now,now,#, ,now
41606,see,see,#, ,see
41607,here,here,#,#,here
41608,",",",",#, ,","
41609,Tom,Tom,#,#,tom
41610,",",",",#,#,","
41611,"""",185473,#, ,""""
41612,said,say,#, ,said
41613,Daisy,Daisy,#,#,daisy
41614,",",",",#, ,","
41615,turning,turn,#, ,turning
41616,around,around,#, ,around
41617,from,from,#, ,from
41618,the,the,#, ,the
41619,mirror,mirror,#,#,mirror
41620,",",",",#, ,","
41621,"""",185519,#,#,""""
41622,if,if,#, ,if
41623,you,you,#,#,you
41624,’re,’re,#, ,’re
41625,going,go,#, ,going
41626,to,to,#, ,to
41627,make,make,#, ,make
41628,personal,personal,#, ,personal
41629,remarks,remark,#, ,remarks
41630,I,I,#, ,i
41631,wo,will,#,#,wo
41632,n’t,not,#, ,n’t
41633,stay,stay,#, ,stay
41634,here,here,#, ,here
41635,a,a,#, ,a
41636,minute,minute,#,#,minute
41637,.,.,#, ,.
41638,Call,call,#, ,call
41639,up,up,#, ,up
41640,and,and,#, ,and
41641,order,order,#, ,order
41642,some,some,#, ,some
41643,ice,ice,#, ,ice
41644,for,for,#, ,for
41645,the,the,#, ,the
41646,mint,mint,#, ,mint
41647,julep,julep,#,#,julep
41648,.,.,#,#,.
41649,"""",185635,#, ,""""
41650,As,as,#, ,as
41651,Tom,Tom,#, ,tom
41652,took,take,#, ,took
41653,up,up,#, ,up
41654,the,the,#, ,the
41655,receiver,receiver,#, ,receiver
41656,the,the,#, ,the
41657,compressed,compress,#, ,compressed
41658,heat,heat,#, ,heat
41659,exploded,explode,#, ,exploded
41660,into,into,#, ,into
41661,sound,sound,#, ,sound
41662,and,and,#, ,and
41663,we,we,#, ,we
41664,were,be,#, ,were
41665,listening,listen,#, ,listening
41666,to,to,#, ,to
41667,the,the,#, ,the
41668,portentous,portentous,#, ,portentous
41669,chords,chord,#, ,chords
41670,of,of,#, ,of
41671,Mendelssohn,Mendelssohn,#,#,mendelssohn
41672,’s,’s,#, ,’s
41673,Wedding,Wedding,#, ,wedding
41674,March,March,#, ,march
41675,from,from,#, ,from
41676,the,the,#, ,the
41677,ballroom,ballroom,#, ,ballroom
41678,below,below,#,#,below
41679,.,.,#, ,.
41680,"""",185808,#,#,""""
41681,Imagine,imagine,#, ,imagine
41682,marrying,marry,#, ,marrying
41683,anybody,anybody,#, ,anybody
41684,in,in,#, ,in
41685,this,this,#, ,this
41686,heat,heat,#,#,heat
41687,!,!,#,#,!
41688,"""",185847,#, ,""""
41689,cried,cry,#, ,cried
41690,Jordan,Jordan,#, ,jordan
41691,dismally,dismally,#,#,dismally
41692,.,.,#, ,.
41693,"""",185872,#,#,""""
41694,Still,still,#,#,still
41695,-,-,#,#,-
41696,I,I,#, ,i
41697,was,be,#, ,was
41698,married,marry,#, ,married
41699,in,in,#, ,in
41700,the,the,#, ,the
41701,middle,middle,#, ,middle
41702,of,of,#, ,of
41703,June,June,#,#,june
41704,",",",",#,#,","
41705,"""",185915,#, ,""""
41706,Daisy,Daisy,#, ,daisy
41707,remembered,remember,#,#,remembered
41708,.,.,#, ,.
41709,"""",185935,#,#,""""
41710,Louisville,Louisville,#, ,louisville
41711,in,in,#, ,in
41712,June,June,#,#,june
41713,!,!,#, ,!
41714,Somebody,somebody,#, ,somebody
41715,fainted,faint,#,#,fainted
41716,.,.,#, ,.
41717,Who,who,#, ,who
41718,was,be,#, ,was
41719,it,it,#, ,it
41720,fainted,faint,#,#,fainted
41721,",",",",#, ,","
41722,Tom,Tom,#,#,tom
41723,?,?,#,#,?
41724,"""",185998,#, ,""""
41725,"""",186000,#,#,""""
41726,Biloxi,Biloxi,#,#,biloxi
41727,",",",",#,#,","
41728,"""",186008,#, ,""""
41729,he,he,#, ,he
41730,answered,answer,#, ,answered
41731,shortly,shortly,#,#,shortly
41732,.,.,#, ,.
41733,"""",186031,#,#,""""
41734,A,a,#, ,a
41735,man,man,#, ,man
41736,named,name,#, ,named
41737,Biloxi,Biloxi,#,#,biloxi
41738,.,.,#,#,.
41739,‘,',#, ,‘
41740,Blocks,Blocks,#,#,blocks
41741,’,',#, ,’
41742,Biloxi,Biloxi,#,#,biloxi
41743,",",",",#, ,","
41744,and,and,#, ,and
41745,he,he,#, ,he
41746,made,make,#, ,made
41747,boxes,box,#,#,boxes
41748,-,-,#,#,-
41749,that,that,#,#,that
41750,’s,’,#, ,’s
41751,a,a,#, ,a
41752,fact,fact,#,#,fact
41753,-,-,#,#,-
41754,and,and,#, ,and
41755,he,he,#, ,he
41756,was,be,#, ,was
41757,from,from,#, ,from
41758,Biloxi,Biloxi,#,#,biloxi
41759,",",",",#, ,","
41760,Tennessee,Tennessee,#,#,tennessee
41761,.,.,#,#,.
41762,"""",186135,#, ,""""
41763,"""",186137,#,#,""""
41764,They,they,#, ,they
41765,carried,carry,#, ,carried
41766,him,he,#, ,him
41767,into,into,#, ,into
41768,my,my,#, ,my
41769,house,house,#,#,house
41770,",",",",#,#,","
41771,"""",186169,#, ,""""
41772,appended,append,#, ,appended
41773,Jordan,Jordan,#,#,jordan
41774,",",",",#, ,","
41775,"""",186188,#,#,""""
41776,because,because,#, ,because
41777,we,we,#, ,we
41778,lived,live,#, ,lived
41779,just,just,#, ,just
41780,two,two,#, ,two
41781,doors,door,#, ,doors
41782,from,from,#, ,from
41783,the,the,#, ,the
41784,church,church,#,#,church
41785,.,.,#, ,.
41786,And,and,#, ,and
41787,he,he,#, ,he
41788,stayed,stay,#, ,stayed
41789,three,three,#, ,three
41790,weeks,week,#,#,weeks
41791,",",",",#, ,","
41792,until,until,#, ,until
41793,Daddy,daddy,#, ,daddy
41794,told,tell,#, ,told
41795,him,he,#, ,him
41796,he,he,#, ,he
41797,had,have,#, ,had
41798,to,to,#, ,to
41799,get,get,#, ,get
41800,out,out,#,#,out
41801,.,.,#, ,.
41802,The,the,#, ,the
41803,day,day,#, ,day
41804,after,after,#, ,after
41805,he,he,#, ,he
41806,left,leave,#, ,left
41807,Daddy,Daddy,#, ,daddy
41808,died,die,#,#,died
41809,.,.,#,#,.
41810,"""",186338,#, ,""""
41811,After,after,#, ,after
41812,a,a,#, ,a
41813,moment,moment,#, ,moment
41814,she,she,#, ,she
41815,added,add,#,#,added
41816,.,.,#, ,.
41817,"""",186367,#,#,""""
41818,There,there,#, ,there
41819,was,be,#,#,was
41820,n’t,not,#, ,n’t
41821,any,any,#, ,any
41822,connection,connection,#,#,connection
41823,.,.,#,#,.
41824,"""",186396,#, ,""""
41825,"""",186398,#,#,""""
41826,I,I,#, ,i
41827,used,use,#, ,used
41828,to,to,#, ,to
41829,know,know,#, ,know
41830,a,a,#, ,a
41831,Bill,Bill,#, ,bill
41832,Biloxi,Biloxi,#, ,biloxi
41833,from,from,#, ,from
41834,Memphis,Memphis,#,#,memphis
41835,",",",",#,#,","
41836,"""",186441,#, ,""""
41837,I,I,#, ,i
41838,remarked,remark,#,#,remarked
41839,.,.,#, ,.
41840,"""",186455,#,#,""""
41841,That,that,#, ,that
41842,was,be,#, ,was
41843,his,his,#, ,his
41844,cousin,cousin,#,#,cousin
41845,.,.,#, ,.
41846,I,I,#, ,i
41847,knew,know,#, ,knew
41848,his,his,#, ,his
41849,whole,whole,#, ,whole
41850,family,family,#, ,family
41851,history,history,#, ,history
41852,before,before,#, ,before
41853,he,he,#, ,he
41854,left,leave,#,#,left
41855,.,.,#, ,.
41856,He,he,#, ,he
41857,gave,give,#, ,gave
41858,me,I,#, ,me
41859,an,an,#, ,an
41860,aluminium,aluminium,#, ,aluminium
41861,putter,putter,#, ,putter
41862,that,that,#, ,that
41863,I,I,#, ,i
41864,use,use,#, ,use
41865,today,today,#,#,today
41866,.,.,#,#,.
41867,"""",186573,#, ,""""
41868,The,the,#, ,the
41869,music,music,#, ,music
41870,had,have,#, ,had
41871,died,die,#, ,died
41872,down,down,#, ,down
41873,as,as,#, ,as
41874,the,the,#, ,the
41875,ceremony,ceremony,#, ,ceremony
41876,began,begin,#, ,began
41877,and,and,#, ,and
41878,now,now,#, ,now
41879,a,a,#, ,a
41880,long,long,#, ,long
41881,cheer,cheer,#, ,cheer
41882,floated,float,#, ,floated
41883,in,in,#, ,in
41884,at,at,#, ,at
41885,the,the,#, ,the
41886,window,window,#,#,window
41887,",",",",#, ,","
41888,followed,follow,#, ,followed
41889,by,by,#, ,by
41890,intermittent,intermittent,#, ,intermittent
41891,cries,cry,#, ,cries
41892,of,of,#, ,of
41893,"""",186702,#,#,""""
41894,Yea,yea,#,#,yea
41895,-,-,#,#,-
41896,ea,ea,#,#,ea
41897,-,-,#,#,-
41898,ea,ea,#,#,ea
41899,!,!,#,#,!
41900,"""",186713,#, ,""""
41901,and,and,#, ,and
41902,finally,finally,#, ,finally
41903,by,by,#, ,by
41904,a,a,#, ,a
41905,burst,burst,#, ,burst
41906,of,of,#, ,of
41907,jazz,jazz,#, ,jazz
41908,as,as,#, ,as
41909,the,the,#, ,the
41910,dancing,dancing,#, ,dancing
41911,began,begin,#,#,began
41912,.,.,#, ,.
41913,"""",186768,#,#,""""
41914,We,we,#,#,we
41915,’re,’re,#, ,’re
41916,getting,get,#, ,getting
41917,old,old,#,#,old
41918,",",",",#,#,","
41919,"""",186787,#, ,""""
41920,said,say,#, ,said
41921,Daisy,Daisy,#,#,daisy
41922,.,.,#, ,.
41923,"""",186801,#,#,""""
41924,If,if,#, ,if
41925,we,we,#, ,we
41926,were,be,#, ,were
41927,young,young,#, ,young
41928,we,we,#,#,we
41929,’d,’d,#, ,’d
41930,rise,rise,#, ,rise
41931,and,and,#, ,and
41932,dance,dance,#,#,dance
41933,.,.,#,#,.
41934,"""",186839,#, ,""""
41935,"""",186841,#,#,""""
41936,Remember,remember,#, ,remember
41937,Biloxi,Biloxi,#,#,biloxi
41938,",",",",#,#,","
41939,"""",186858,#, ,""""
41940,Jordan,Jordan,#, ,jordan
41941,warned,warn,#, ,warned
41942,her,she,#,#,her
41943,.,.,#, ,.
41944,"""",186879,#,#,""""
41945,Where,where,#,#,where
41946,’d,’d,#, ,’d
41947,you,you,#, ,you
41948,know,know,#, ,know
41949,him,he,#,#,him
41950,",",",",#, ,","
41951,Tom,Tom,#,#,tom
41952,?,?,#,#,?
41953,"""",186906,#, ,""""
41954,"""",186908,#,#,""""
41955,Biloxi,Biloxi,#,#,biloxi
41956,?,?,#,#,?
41957,"""",186916,#, ,""""
41958,He,he,#, ,he
41959,concentrated,concentrate,#, ,concentrated
41960,with,with,#, ,with
41961,an,an,#, ,an
41962,effort,effort,#,#,effort
41963,.,.,#, ,.
41964,"""",186950,#,#,""""
41965,I,I,#, ,i
41966,did,do,#,#,did
41967,n’t,not,#, ,n’t
41968,know,know,#, ,know
41969,him,he,#,#,him
41970,.,.,#, ,.
41971,He,he,#, ,he
41972,was,be,#, ,was
41973,a,a,#, ,a
41974,friend,friend,#, ,friend
41975,of,of,#, ,of
41976,Daisy,Daisy,#,#,daisy
41977,’s,’s,#,#,’s
41978,.,.,#,#,.
41979,"""",186997,#, ,""""
41980,"""",186999,#,#,""""
41981,He,he,#, ,he
41982,was,be,#, ,was
41983,not,not,#,#,not
41984,",",",",#,#,","
41985,"""",187011,#, ,""""
41986,she,she,#, ,she
41987,denied,deny,#,#,denied
41988,.,.,#, ,.
41989,"""",187025,#,#,""""
41990,I,I,#,#,i
41991,’d,’d,#, ,’d
41992,never,never,#, ,never
41993,seen,see,#, ,seen
41994,him,he,#, ,him
41995,before,before,#,#,before
41996,.,.,#, ,.
41997,He,he,#, ,he
41998,came,come,#, ,came
41999,down,down,#, ,down
42000,in,in,#, ,in
42001,the,the,#, ,the
42002,private,private,#, ,private
42003,car,car,#,#,car
42004,.,.,#,#,.
42005,"""",187085,#, ,""""
42006,"""",187087,#,#,""""
42007,Well,well,#,#,well
42008,",",",",#, ,","
42009,he,he,#, ,he
42010,said,say,#, ,said
42011,he,he,#, ,he
42012,knew,know,#, ,knew
42013,you,you,#,#,you
42014,.,.,#, ,.
42015,He,he,#, ,he
42016,said,say,#, ,said
42017,he,he,#, ,he
42018,was,be,#, ,was
42019,raised,raise,#, ,raised
42020,in,in,#, ,in
42021,Louisville,Louisville,#,#,louisville
42022,.,.,#, ,.
42023,Asa,Asa,#, ,asa
42024,Bird,Bird,#, ,bird
42025,brought,bring,#, ,brought
42026,him,he,#, ,him
42027,around,around,#, ,around
42028,at,at,#, ,at
42029,the,the,#, ,the
42030,last,last,#, ,last
42031,minute,minute,#, ,minute
42032,and,and,#, ,and
42033,asked,ask,#, ,asked
42034,if,if,#, ,if
42035,we,we,#, ,we
42036,had,have,#, ,had
42037,room,room,#, ,room
42038,for,for,#, ,for
42039,him,he,#,#,him
42040,.,.,#,#,.
42041,"""",187232,#, ,""""
42042,Jordan,Jordan,#, ,jordan
42043,smiled,smile,#,#,smiled
42044,.,.,#, ,.
42045,"""",187249,#,#,""""
42046,He,he,#, ,he
42047,was,be,#, ,was
42048,probably,probably,#, ,probably
42049,bumming,bum,#, ,bumming
42050,his,his,#, ,his
42051,way,way,#, ,way
42052,home,home,#,#,home
42053,.,.,#, ,.
42054,He,he,#, ,he
42055,told,tell,#, ,told
42056,me,I,#, ,me
42057,he,he,#, ,he
42058,was,be,#, ,was
42059,president,president,#, ,president
42060,of,of,#, ,of
42061,your,your,#, ,your
42062,class,class,#, ,class
42063,at,at,#, ,at
42064,Yale,Yale,#,#,yale
42065,.,.,#,#,.
42066,"""",187338,#, ,""""
42067,Tom,Tom,#, ,tom
42068,and,and,#, ,and
42069,I,I,#, ,i
42070,looked,look,#, ,looked
42071,at,at,#, ,at
42072,each,each,#, ,each
42073,other,other,#, ,other
42074,blankly,blankly,#,#,blankly
42075,.,.,#, ,.
42076,"""",187380,#,#,""""
42077,Biloxi,Biloxi,#,#,biloxi
42078,?,?,#,#,?
42079,"""",187388,#, ,""""
42080,"""",187390,#,#,""""
42081,First,first,#, ,first
42082,place,place,#,#,place
42083,",",",",#, ,","
42084,we,we,#, ,we
42085,did,do,#,#,did
42086,n’t,not,#, ,n’t
42087,have,have,#, ,have
42088,any,any,#, ,any
42089,president-,president-,#,#,president-
42090,"""",187433,#, ,""""
42091,Gatsby,Gatsby,#,#,gatsby
42092,’s,’s,#, ,’s
42093,foot,foot,#, ,foot
42094,beat,beat,#, ,beat
42095,a,a,#, ,a
42096,short,short,#,#,short
42097,",",",",#, ,","
42098,restless,restless,#, ,restless
42099,tattoo,tattoo,#, ,tattoo
42100,and,and,#, ,and
42101,Tom,Tom,#, ,tom
42102,eyed,eye,#, ,eyed
42103,him,he,#, ,him
42104,suddenly,suddenly,#,#,suddenly
42105,.,.,#, ,.
42106,"""",187506,#,#,""""
42107,By,by,#, ,by
42108,the,the,#, ,the
42109,way,way,#,#,way
42110,",",",",#, ,","
42111,Mr.,Mr.,#, ,mr.
